0.006848302	0.000192847	-0.002448705	0.016338154	0.00362821	-0.005067832	-0.009512277	-0.002233434	0.020782599	-0.009104159	0.00221101	-0.006076914	0.000192847	-0.009705124	0.017755354	-0.005067832	-0.003242516	-0.007686961	0.005045409	-0.000816235	-0.009104159	-0.028299136	-0.009920395	0.0096827	-0.005283104	-0.007686961	0.004013903	-0.023854692	-0.007686961	0.000600965	0.020181635	0.00362821	0.019558246	0.003004821	0.016746272	-0.011122323	0.00221101	-0.007902231	-0.008503196	0.003220092	0.009274582	-0.005067832	-0.007686961	0.015136226	-0.010521359	0.002811975	0.000986658	0.00583922	-0.001224352	-0.009705124	-0.011530441	-0.001224352	-0.003435362	-0.000816235	-0.004874986	0.00605449	0.007857383	0.010884629	0.013118063	0.013911874	-0.005668797	0.003220092	0.006848302	-0.009705124	1
0.017819243	0.013618677	-0.014945172	0.004200566	0.001945525	-0.016581181	0.015564202	-0.00163601	-0.014945172	-0.003581535	-0.00163601	-0.012690131	-0.009108596	0.002255041	0.011982668	0.004510081	0.009727626	-0.003581535	-0.00163601	0.023655819	-0.00327202	-0.012999647	-0.011054121	0.013928193	0.000309516	0.009727626	0.015873718	-0.018526707	-0.009108596	0.021400778	-0.00163601	-0.003581535	-0.022417757	0.002255041	-0.00163601	-0.007163071	0.011982668	0.021400778	-0.00163601	0.009727626	-0.014945172	0.013928193	-0.00163601	0.013928193	0.011982668	-0.022108241	0.000619031	-0.014945172	0.017509728	-0.014945172	-0.014635656	-0.011054121	0.017509728	-0.016581181	0.004510081	-0.014945172	0.000619031	0.021400778	-0.001326495	0.004200566	-0.016890697	-0.011054121	0.013928193	-0.003581535	0
0.026369168	-0.010577999	-0.002464408	0.003620784	-0.02195219	-0.017099202	0.016227181	0.006881387	0.012966579	-0.008549601	0.004852989	-0.004492806	-0.0138386	-0.006521204	0.004852989	-0.011810202	0.008909784	-0.017099202	-0.010577999	-0.008549601	-0.0191276	-0.028473394	-0.015070805	-0.000436011	-0.009781805	-0.009781805	0.010938182	0.018255578	-0.019923793	0.002824591	0.022312373	0.006085193	0.010938182	0.012966579	0.012966579	-0.002464408	0.012966579	-0.0191276	-0.000436011	0.002824591	0.018255578	0.004852989	0.000796194	0.004852989	0.010141988	0.016227181	0.017023374	-0.0138386	-0.02724119	-0.003260601	0.014198783	-0.019923793	0.000796194	0.001592387	0.008909784	0.002028398	0.012966579	0.009705977	0.012170385	0.010938182	-0.012606396	-0.008549601	0.001592387	-0.001232204	0
-0.03112125	-0.021373171	0.001490397	-0.016878372	-0.030746438	-0.005250328	-0.033750841	0.020614693	-0.004128841	-0.01687542	0.012740677	0.01461474	-0.001879965	0.007871064	0.011241426	0.0089896	-0.03112125	-0.019499108	-0.015748031	0.002995549	-0.023247234	-0.014248781	-0.005999953	-0.007130293	-0.007876967	-0.024749436	0.013115489	-0.016503559	-0.012377669	-0.013502107	0.021364318	0.003742224	0.014239927	-0.012002857	-0.000380715	0.023988006	-0.01274953	-0.023999811	-0.010878419	-0.004878466	0.019490255	-0.012377669	0.009745127	0.038230885	0.010114038	0.001868161	0.011235524	0.037106447	-0.019879824	0.011241426	0.013115489	0.016116942	0.003370362	-0.007127341	0.01461474	-0.009379168	0.018734728	0.001496299	0.019487303	0.023982104	0.024737631	0.005241474	0.019859165	0.010866614	0
-0.017555841	-0.001084686	0.029165997	-0.002691628	-0.006628635	0.018600353	0.015386469	-0.012534147	0.023260485	0.003575446	0.005905512	0.015386469	-0.021131288	0.00984252	-0.004660132	-0.000361562	0.007150892	0.007512453	0.015386469	0.001606942	0.024867428	-0.060702233	-0.010927206	-0.000723124	-0.005021694	-0.016832717	0.015748031	0.005905512	-0.004660132	-0.000361562	-0.002330066	-0.018439659	0.008757834	0.027559055	0.005905512	-0.004660132	0.003575446	-0.01289571	-0.010565643	-0.00429857	0.013779528	0.011811024	0.003937008	0	0.007874016	0.015748031	-0.00429857	0.005905512	0.011449461	-0.010927206	-0.002330066	-0.010565643	0.00984252	-0.002691628	0.005905512	-0.008235578	0.005543949	-0.022738229	0.003937008	0.003937008	0.005543949	-0.020408163	0.001968504	-0.051020408	1
0.049673447	0.030901288	0.032506065	0.014592275	0.012875536	0.042060086	0.016197052	-0.006344468	0.036051502	-0.006232506	-0.001082291	0.00847173	-0.002799029	0.004179884	-0.002687068	-0.013099459	0.018772159	0.015338683	0.018025751	0.008583691	0.024780743	-0.065497295	0.003209554	-0.019331965	0.009218138	0.007613361	-0.011494682	0.005896623	-0.002799029	-0.017503266	0.010300429	-0.036611308	0.039484979	0.006643031	0.000746408	-0.00097033	0.022317597	-0.015898489	0.003321515	0.003433476	-0.007090875	0.001492816	-0.004403807	-0.027057287	0.002351185	-0.006232506	0.000746408	-0.015674566	0.020600858	0.011046837	-0.005374137	-0.036611308	0.000746408	-0.026198918	-0.011494682	-0.024370219	0.007725322	0.010300429	-0.020078373	-0.006120545	-0.007090875	-0.041761523	-0.016532935	-0.041761523	0
0.00483871	-0.007159027	-0.01663837	-0.007059989	-0.007965478	-0.006352575	-0.006253537	-0.000608376	-0.00393322	-0.005546124	-0.049306735	0.018548387	-0.010285795	-0.002320317	-0.001315789	0.00745614	-0.00877193	0.002419355	0.000806452	-0.005447086	0.000806452	-0.023089983	0.001612903	0.006550651	-0.021477079	0.006451613	0.014615167	0.022580645	-0.007059989	0.008064516	0.017133559	0.009677419	-0.022990945	-0.0254103	-0.013412563	0.001103566	-0.013511602	0.00483871	0.005744199	0.008163554	-0.049306735	0.006550651	-0.057173174	0.023585172	0.013002264	0.024193548	0.02761743	0.024391624	0.000905489	0.008163554	-0.010186757	0.004937747	0.009677419	0.001711941	0.02106678	0.013709677	0.014006792	-0.002221279	0.015520656	0.024490663	0.008163554	0.01622807	0.017133559	-0.031663837	0
0.025316456	-0.016170294	0.002521295	0.018196203	-0.004598959	0.001086892	-0.002868804	-0.002868804	-0.02091713	-0.013944754	-0.010780197	0.008059269	0.001730155	-0.013944754	0.014388383	0.005685852	-0.02091713	-0.008406779	-0.017109311	-0.00761564	-0.018543712	-0.079217438	0.008059269	-0.012214598	0.00266917	-0.000643262	-0.002077665	0.026107595	-0.014588016	-0.013153614	0.009641548	0.009493671	0.008850409	0.00266917	0.000147877	-0.008406779	-0.033279605	-0.006033361	0.016613924	-0.000643262	0.002521295	0.001086892	-0.014588016	0.012162841	0.019778481	0.012014965	0.0389137	0.005833727	0.017405063	0.011867089	-0.023142672	0.005685852	-0.006972376	-0.017752573	0.004251449	0.007120253	0.018987342	-0.000495386	0.02862889	0.030211168	0.004894712	0.001730155	0.014388383	-0.0068245	1
0.003884893	0.015267176	0.002821249	-0.002730451	-0.02179172	-0.045665328	0.012861007	0.016655101	-0.005506301	0.001063644	0.010409438	0.004533457	-0.028361665	0.001063644	0.019430951	0.018043026	0.005227419	-0.037707459	0.004163775	0.0111034	-0.01901587	-0.102434058	-0.022809965	-0.007588189	0.015636857	-0.005506301	0.015636857	-0.004442657	0.005921382	0.003145531	0.007309307	-0.006894226	0.012861007	0.001433324	0.004163775	0.009391194	0.015267176	4.54E-05	0.019430951	-0.009994357	0.0111034	0.019430951	-0.008282151	0.002127287	0.005921382	0.007309307	0.030534351	-0.019340152	-0.002036488	-0.017627945	-0.000648563	-0.007588189	0.00832755	-0.013139889	0.011842762	0.010409438	0.006615344	0.01910667	0.006615344	0.022206801	-0.011382282	0.005921382	-0.002730451	-0.001018244	0
0.021523885	0.009277537	0.021523885	0.009759179	0.015294118	0.008101066	0.009277537	-0.025321753	-0.005321753	0.005053297	0.01211212	-0.005187525	0.008582709	-0.017433873	-0.001658113	0.00540071	0.00540071	-0.00366364	0.007058824	0.011764706	-0.001310699	-0.028637979	0.008101066	0.007406238	0.014330833	0.006229767	0.00540071	0.005053297	-0.046632451	-0.010722463	-0.006363995	-0.000829056	0.023047769	0.008930122	-0.01037505	-0.009198579	0.006229767	0.016818003	0.018823529	-0.022139756	-0.001658113	-0.004492697	0.007406238	0.000694828	0.003047769	-0.009893407	0.01211212	-0.005187525	0.013288591	-0.008369522	-0.01155152	-0.017433873	0.000347415	-0.010722463	-0.005187525	-0.024492697	0.005053297	0.012941176	-0.022968812	-0.000481643	0.01093565	-0.002005527	-0.009545993	-0.007540466	0
